,label,dice,prunning,cohort,subject_id
74,2014.0,0.7838213023725391,prune_10,ET,sub-1012
75,2015.0,0.7443181818181818,prune_10,ET,sub-1012
76,2016.0,0.7892924232936757,prune_10,ET,sub-1012
77,2017.0,0.8180843938379102,prune_10,ET,sub-1012
78,2018.0,0.7498518664823227,prune_10,ET,sub-1012
79,2019.0,0.7941414141414141,prune_10,ET,sub-1012
80,2020.0,0.7272846123676298,prune_10,ET,sub-1012
81,2021.0,0.7219707520891365,prune_10,ET,sub-1012
82,2022.0,0.7475267115156312,prune_10,ET,sub-1012
83,2023.0,0.7224661865448797,prune_10,ET,sub-1012
84,2024.0,0.7869877877537126,prune_10,ET,sub-1012
85,2025.0,0.7444537213740458,prune_10,ET,sub-1012
86,1002.0,0.7689454160042395,prune_10,ET,sub-1012
87,2026.0,0.6698306824012314,prune_10,ET,sub-1012
88,2027.0,0.7022332506203474,prune_10,ET,sub-1012
89,2028.0,0.7981645800413273,prune_10,ET,sub-1012
90,2029.0,0.659658251881021,prune_10,ET,sub-1012
91,2030.0,0.7678590420817527,prune_10,ET,sub-1012
92,2031.0,0.7593167701863354,prune_10,ET,sub-1012
93,1005.0,0.7322439526505404,prune_10,ET,sub-1012
94,2034.0,0.5854072398190046,prune_10,ET,sub-1012
95,2035.0,0.8469964981592889,prune_10,ET,sub-1012
96,1010.0,0.815018315018315,prune_10,ET,sub-1012
97,1013.0,0.7914656771799629,prune_10,ET,sub-1012
98,1011.0,0.773079128440367,prune_10,ET,sub-1012
99,1014.0,0.7879114302812688,prune_10,ET,sub-1012
100,1012.0,0.8000328173713286,prune_10,ET,sub-1012
101,1017.0,0.8233873749568816,prune_10,ET,sub-1012
102,1009.0,0.6944583579982697,prune_10,ET,sub-1012
103,1019.0,0.7049920939688277,prune_10,ET,sub-1012
104,1020.0,0.7214777708202881,prune_10,ET,sub-1012
105,1021.0,0.7586276898091758,prune_10,ET,sub-1012
106,1022.0,0.7452111334532755,prune_10,ET,sub-1012
107,1023.0,0.7717601547388782,prune_10,ET,sub-1012
0,0.0,0.9976124897271321,prune_10,ET,sub-1160
1,1025.0,0.8459072048283667,prune_10,ET,sub-1160
2,2.0,0.9641457886125163,prune_10,ET,sub-1160
3,1024.0,0.8490557751427317,prune_10,ET,sub-1160
4,1028.0,0.8580493827160494,prune_10,ET,sub-1160
5,1029.0,0.7605572755417956,prune_10,ET,sub-1160
6,4.0,0.9707033590286376,prune_10,ET,sub-1160
7,7.0,0.9304422132023072,prune_10,ET,sub-1160
8,8.0,0.9363128368230409,prune_10,ET,sub-1160
9,1026.0,0.8382447838244784,prune_10,ET,sub-1160
10,10.0,0.9107783000079662,prune_10,ET,sub-1160
11,11.0,0.9350671718911471,prune_10,ET,sub-1160
12,12.0,0.9221694915254237,prune_10,ET,sub-1160
13,13.0,0.8888584724883657,prune_10,ET,sub-1160
14,14.0,0.8912497144162669,prune_10,ET,sub-1160
15,15.0,0.9055522027761014,prune_10,ET,sub-1160
16,16.0,0.964828265091654,prune_10,ET,sub-1160
17,17.0,0.8564046351393674,prune_10,ET,sub-1160
18,18.0,0.8463561232156274,prune_10,ET,sub-1160
19,1035.0,0.8924984627997541,prune_10,ET,sub-1160
20,1018.0,0.8039377895433488,prune_10,ET,sub-1160
21,24.0,0.686359269932757,prune_10,ET,sub-1160
22,26.0,0.7862950058072009,prune_10,ET,sub-1160
23,5.0,0.865546218487395,prune_10,ET,sub-1160
24,28.0,0.8884158926728586,prune_10,ET,sub-1160
25,30.0,0.027777777777777776,prune_10,ET,sub-1160
26,31.0,0.6259720062208398,prune_10,ET,sub-1160
27,41.0,0.9635696266397579,prune_10,ET,sub-1160
28,42.0,1.0,prune_10,ET,sub-1160
29,43.0,0.9584988014740081,prune_10,ET,sub-1160
30,44.0,0.8751522533495737,prune_10,ET,sub-1160
31,46.0,0.9339823953054148,prune_10,ET,sub-1160
32,47.0,0.944348312070763,prune_10,ET,sub-1160
33,1027.0,0.7739256924662101,prune_10,ET,sub-1160
34,49.0,0.9471625828078857,prune_10,ET,sub-1160
35,50.0,0.930378726833199,prune_10,ET,sub-1160
36,51.0,0.9294394355154841,prune_10,ET,sub-1160
37,52.0,0.8748933750355417,prune_10,ET,sub-1160
38,53.0,0.924834722621443,prune_10,ET,sub-1160
39,54.0,0.8593959731543624,prune_10,ET,sub-1160
40,58.0,0.8379022646007152,prune_10,ET,sub-1160
41,60.0,0.9017562392710947,prune_10,ET,sub-1160
42,62.0,0.010309278350515464,prune_10,ET,sub-1160
43,63.0,0.7143622722400857,prune_10,ET,sub-1160
44,1030.0,0.8517261330761813,prune_10,ET,sub-1160
45,1031.0,0.8466691879626128,prune_10,ET,sub-1160
